user_id,item_id,rating
758g6NGLp9deCbvowz62Ww,z6SVTb9eFIcWVpKXIfFEvQ,4.0
5LBa1w6O84T4wk4JU1l5Hw,VeqkfRUzZAKlQer3npXPdQ,1.0
xy73BfEs7UKuT1PImQWM1g,WIv5kTb_P3jnngPkMeRRNw,2.0
Xj4NPAq2efs4mzS4kFHGyQ,eMiN8nm70jjKg8izikVWDA,3.0
kfiBpwAZFxAo_RcrBmQjbA,bdth7r1brx9yRU7sYwF9jQ,3.0
-G7Zkl1wIWBBmD0KRy_sCw,IbndcMURguByburM72o3SA,5.0
5MLTOOiFGu_-PIyjhHIs-g,rVhsjZWk_u20TDcvwhbdyQ,4.0
L1ayZt4pBRKhO00OhUaLAw,neWdmzHgbpqSx62jynDd7A,3.0
7QeQxjJ1lY6HKqWNqD9L8w,fdjzXyPw1Zt2avRokULJOw,5.0
JW5W4OZCohTvZlRF1jzrTg,u7_3L1NBWgxhBM_B-cmmnA,4.0
OIDpKC2p61qVO_spPqw1qA,SKW1zA4nY_SPKkQPmXNHoA,5.0
oP3oYmqGyylvHxZR8ejGQg,72Y65Cg8MO1t9cWCHpwEQQ,5.0
_kcHxYPXRYjU4hk2xtCO0w,jtsckI_01hlbGLpEFwJu0A,5.0
qjfMBIZpQT9DDtw_BWCopQ,KhBUg5QhBYuK8RZAe5gDMQ,4.0
Badan9zPMOxHgTCwl3C2EA,ZnxGRJpKHRQ0SAYSJk4SFw,4.0
x7H8hr5q6XWUEw1zDWDKKg,SlGNxQI23jc9iTZNTs_I3g,2.0
dZpGKP00UuG4b5P9aOVDYQ,8QJTzIaR5FceGds8HBSIig,3.0
K17847uudqPFPIjSPgxs2A,iDtIMWJVIGYspg5JvJKaOw,3.0
FI_UbbF0sZ1Bkxnp80vF_g,SYy81zP4MPF4DtOqjRq4qg,5.0
NEVXtJ4YzoUT6alIo6qEZQ,At6iwGTy6bDxc7PUEOTvQw,3.0
q0maahM5jLGufHhN6kR8Xg,x483GUYbdSgjaX9Xi3nOUA,4.0
98jv8gu7kAwa2WzIPdw6-w,_RwlMTw9uFeOkfX9Ctf1HA,3.0
bhAB5wo9iLsaExSw4apR4g,l3pO6YTjFUgVoXgm3gfUag,1.0
ADsAwRQC3nvNvo4Qdvu2HQ,bQKqeYwaHNal7JFAXzCMFg,5.0
Y_2jMUKz6pvJ0JSWG3u10A,grjFEAN9gXOKQFEta4yBJg,4.0
BO1xi6vjg46qcwIfJDGIAg,kGNzqiYKDns-IU80uHF4sw,3.0
mCWR0MzqZE3sKB0mwLjLTw,hqm2zJ1WY5UaVGZ6j07NNA,4.0
cFaHx-FkCnzdfF8BccukIg,DAcqRGI_u8yNCcUIczfNxA,5.0
5kcLlhJPLJL_GLwrAdbZAA,NMtUD873aWrNjljt3VOcFA,4.0
7ktyPHE-NGnWxarOqjIQiQ,CinrOH8rMB2hEvPY_iFOHA,1.0
NfoAmvEZ3NVTAtOEshCvwQ,5bCsL-Z3QnuBmJQtIt8qyw,2.0
M-ioj0zpryMKwY98qCEatg,j8JOZvfeHEfUWq3gEz6ABQ,5.0
Hv9siU3zfE1zJ-GyBxOQKg,35GCFtezJ3upyqGf-zJ8MA,5.0
zBWSORvlWDmwtcx6627qWQ,gwNlSSV0hGgNgTqPprj4FQ,3.0
RhqQNwLWCHArpTwhlaiM9A,9gObo5ltOMo6UgsaXaHPWA,4.0
saQQmDQQJ14BVkm_sg53UA,Uc6PdjT_MO5bRPQsUUEy5Q,4.0
IJJETLhfEVvuUF_UfA7Hug,G6kRQylkjNNE-yUXM2muBg,4.0
tat7n8XnUBvZYFeB0FSzvg,D2kZP7jvrWTuRzcPY6NbqA,5.0
-qoyKSF2G3PkR_7XNoJfpQ,0ZETsmrLSGWaBu1NNdcmYw,2.0
_RamAYhTCx3icKGk32tgYQ,5S3Cc7EsEo66BSL7s6iF-w,3.0
2b_ok2fil-4teqRDQC9Yrg,qppGA9vCUPfw9ngOy_R90w,4.0
HuoP7ejN-LSwkO1UIgmtaw,zVoxVPHEt11_0GzqNuT2ZQ,4.0
uAu772KpSkb-tPFgZmU-lA,aZNiVR6oAMQX5__yGPvYsg,3.0
ftXAwWq5_3AMSzVviheQSQ,gKPWC7F219oEbu5NXPzH4g,4.0
MEyPvp4jfT0qwsbR2kNepg,NT5S6JV5wPwKOd3s3Yh1zQ,3.0
q5g3dj7DJAPks8p4vZUsHA,3SHw4aZW_muE1kRSLQQjjA,1.0
XuhpPK0bZgVenkGBh7KA6w,2FnoLyEO0nq7g2Wz8x7Z5A,4.0
LJ4nZDrT5w4VDV8JhtqALw,SwBhaxfQPbyhsi0QHUAN0A,4.0
yBHMWksiTkRNjmMEW5t9Mg,2zocwC7qMq3LsivPn9Z-Eg,5.0
rZ4rHwgqTnP4NUcpG_MQvw,bTve2mwLk5Zc01vRKqc2KQ,5.0
B-s-8VUnuBjGTP3d01jsyw,m1EGAIfFEN9nG2_bJqnAcQ,4.0
KhhlZrnwPbJsgLN5tNrIFQ,Oun4NN-u5yiHIxDqtJnxgA,5.0
wLFuvZ59HGUJZ3QBgqlmAg,r43DrfYAbAgifsYyNkljZw,1.0
R9VOYcIWbNA3Q3qiWF2SsQ,EIlFs8kybcG-l60GJjNUIA,1.0
q5UZGdBhfSe_RlYJWyMtLg,5xokROlB8Zo5T-_qbHzsrQ,5.0
2_RUpJjj9GcuCr3G-8kk5w,JcP1z6eZBgTIcxWlyxSw0g,4.0
o6UJMpHcpLJEvmKLrxLS3w,0qu0fNTOsSmuREYVIMPuIQ,4.0
7ktyPHE-NGnWxarOqjIQiQ,EtKSTHV5Qx_Q7Aur9o4kQQ,4.0
bNkwYxdm9gFBQuqdf0Jb6Q,plobBsTtVUODb353xxFT_g,3.0
PuvfPONWyhdtRVPWu7kLpQ,-bGw8ARHQucKWEHEkxpGFw,1.0
RNWJx8g-TIMVn1fpNFOCvA,5kZtETKu37RuwHATrB4a5g,5.0
e98b_pMiub6xxUPTLzkeJw,voAosWO5yGhvppHRKm-7mQ,3.0
X5EAMkKCHTpmso9ILIFRUg,6jgRI0lDt48CY8j1GAGuKQ,5.0
T9AtZPYC4W81rylyvOOmQQ,_owHO6DTYU-XVP8jAcgZFw,3.0
Mj8mM0pGHEsTLn5uuU9mdw,FHNIvNgh3fS7VZQq2Y3dsA,4.0
H2WhI7u2Zc-ozPnKBvhWwQ,-hVMfjPPEsSnga_gnYJx2w,5.0
IVq314m087_O-9ooLhWLMw,iDGohK_mkqnAfLeWC4P4TQ,5.0
WuiEYopWZOWOuWQD87fVSw,WIv5kTb_P3jnngPkMeRRNw,3.0
xdI0pQeg5GF_3fP31T2fPA,2lQrzb0WPexs7oPdAPpQFw,5.0
_BcWyKQL16ndpBdggh2kNA,bJAY2baMKSTlWRc-QZGopQ,3.0
uJM_dR32MnrPztZZaC1rSQ,EtKSTHV5Qx_Q7Aur9o4kQQ,5.0
bOei0iogihBsoGwcBlEvmA,O286wXm4mcznQn_1JieD1g,3.0
R-c5M0iJkMxxTxIqTQQZ8w,pPFv6CTFK5i8FNj8f3_pVg,4.0
CjIpmIHt8Ue14czGQo98cQ,n5P6-HWN3kFSYBxfVfDxEg,2.0
BlJg3Lj8wRBLs71LmAsjEQ,3yI-7C8JzbG-ZaSqAGHMAQ,4.0
tp8Hka1k8dVzhLwhYFVClA,0zH0l4Jbf-oove3cLvrFOg,4.0
DD9G_OSTN2xCjOBxHozTIA,Up0a_4ZYoU5tTN6HXq59Lw,4.0
fSR8LJJ0Aa3w8HoaGyXYCA,UX3eq0WsVva-cqlVrzyzFg,5.0
MfDqmwzf1WxvJFtiRKi4Sg,kgMEBZG6rjkGeFzPaIM4MQ,1.0
6jna5W1aqs4amKwBoCH2YQ,YgMZm_alGFUeQO4hz9X9VA,4.0
yPdPATvZ95l366Pp8nVzLQ,cx2fwY66_xTNFo0p2EEC4g,4.0
ulSJonL748r7a1W-t53z9w,jsUzVBGEIoer6l_fxbad2A,1.0
jqTa-RtGU26q3TFTmMZOAw,P8QLcGZZOPgl9w_3ARBKiQ,2.0
IoJCMMA9fNaSZ_WXGpnwbw,kimOwpoIWzJJx7NHTAj74Q,1.0
-THLGnsYKu3yQAsy_tt1fw,qs9d6iGos9UO4BzhVmJ9UA,5.0
4fuO9GqV6ldWqorzo6AbYA,qot32tHVWZpiJibLTwQGyw,4.0
QD0DRN_ZY5czjHjzopEZzw,tkFXSTpI-JmDgzhPU8ZsVA,5.0
9a3N79voBcU4H9XQ8Ddb_Q,USekrAG0-4tJUs9V2gBBOQ,5.0
4qEBMFM2SiGe3oHCRfyNwQ,tYCok-NtWvg8_k7woeB83w,5.0
nabJKapjKahYfTtnBDG6JQ,f82dhKNiUXsDVPMLqKYiIQ,4.0
DyMhw62zEnMp3-9_ModB5A,vFpbUcVAXxrSz5mFIzKbyw,1.0
g9IZ2sfNzkEmoUPzYgBRjA,v5kwdvmg-J8g-ll0nkc3Sw,4.0
SJvCPlJ5X6Jkbc0TggIiCg,MaYb7qMN6BomP1zQGj3Wjg,5.0
J0HY6uvoRL2Rh7bc8mvfqA,3StNEgKAwpCFR1q0urmJrw,5.0
K81DSGPsflFdbyXFAytisQ,ixPTo6Hum7nNZ7A4VPhTXg,3.0
Xw7ZjaGfr0WNVt6s_5KZfA,Iso6F11o-W4g6d7OUEaMng,4.0
MkpvBKh2X8mFx6Yhg6KrUw,80uB-BqbkWaJgB4SLt-GhQ,1.0
WuiEYopWZOWOuWQD87fVSw,14ZGwnDyydXdSBsLXpSUrA,4.0
O7l9ox0WSrIQQoOK2fimOg,yooufdsf3eAVq_9RQNSDJA,4.0
rpUOaLv_7QkDeFQSZMZhOg,MHqeqoJEjsTHivmuXOW4iQ,4.0
vXJ7qdNJY4Rjv0zcKkdKYg,HTqXI5S2XcSlh_ylx9sE6g,5.0
M3xME4pvnOYi06q2upH3vw,M0c99tzIJPIbrY_RAO7KSQ,4.0
KWVIxZIbQq3hLgrbIqWpOQ,LCpHFLUQhVMhfpNngtf_Ew,5.0
bBd8sOgkhbaEeZHjczV8ZQ,MbKhuO-4uYPc0NRZDRWoew,5.0
K8_kxQ6IQ_4O8RXioJd8uQ,-wB5H63ERJ9S0oCp_ULR0Q,3.0
RzqUH_ON22FVEpDWi2YkNg,lTlii3QHEVvsagPGsCtu9w,4.0
vx9y_DLZUe3vTs7z-u-7ew,WFRro-8uIBpKoJ1VSKrpdw,5.0
ww9_6ZkOAddBZi8uF3Ix0Q,3y61A28PQDZ4weeeTRfIlA,4.0
40SHsUCXAnsFInqxJ3Unjg,oJ4ik-4PZe6gexxW-tSmsw,4.0
akv8uZ1X6POqCWXYcnbXfA,cB_9eHHfo9me96cZup-lZQ,5.0
j3cmlhUwxmbHjTwHiLuhVA,bQKqeYwaHNal7JFAXzCMFg,5.0
8RcEwGrFIgkt9WQ35E6SnQ,pSmOH4a3HNNpYM82J5ycLA,3.0
26f9MJBar9W5xJAjewSwaw,A9Y5lqyF7HvBitCtkVO-jQ,4.0
6pMt6lcJwgPbAgSB0nE34Q,E1gf1YIWOo1BgzMUwJtEZg,3.0
nLOF2qXMJfTbbcVtDo8oZA,J_195G8K_MziKZEXj7Nxdw,4.0
JUZ0bQPiWVR9L91anu2rsg,JiwJ2ViQECpJnDTgp3CBVQ,1.0
FbQiilAZrTValxD_X3cPZw,f4vbnGoGo3eWorVekctVGQ,5.0
o0emAbW2Z9MnyGxBUzH2ZA,pafrjSu3h0v0N8GR3ghNtQ,4.0
_7VEyrZ5gERe8sRRhqWGpw,4q4huGL_tQj1XpRB8P5F6A,5.0
rEwVvbb5iGSbZWsIQxeLOw,cX1VH_vpqGoLrio4sV9xcA,4.0
pamPk2N-OrlMjrY_cFJN5Q,O6hY9yenifuRXrpc4TfgsQ,5.0
wMDUKDLyPD-F2Zh0z0t3iQ,ompDR5sUDpoI6gnTldmneQ,4.0
qNuYB10c4S_tHaMsBD4QIw,SyrELEDXKWjuBM6Pekx9Fw,3.0
Q3vR_w-UY8xjQfJXgtR6fg,Uc6PdjT_MO5bRPQsUUEy5Q,4.0
Y_2jMUKz6pvJ0JSWG3u10A,t1qF12NdW8KvCqxqbvy-Hg,4.0
Qa2NoSc6DphQArihBgY9Gg,uW8L6awmCyjovD9OhWPo7g,4.0
y8aWXOimQ9ZgUgZ6q--nCQ,cfjXBXseOIBKKnAIVf4fMw,4.0
urxYenJHTllQanlE8pXLFA,d_tRshM-w6S4QxE4VVi8tQ,4.0
jDSzMndkrWzYD9jOf84pMg,JUlsvVAvZvGHWFfkKm0nlg,4.0
rTz-hsyfsBMw-ywhnsSOOQ,WAPhi7JdwIvdTBgM9KsxHA,3.0
n7WsZA0OvXw7J5eS4ujVfg,wa_bwyY57etHjtJ2Fw0E3g,4.0
XQHA8cLOM5vztrYU0TWPrw,1NCUTTp6rIyXpwUDVv9qOA,4.0
S4xA7um43nZOkJGKzkP_9Q,GmomRGW_omclyKXKDppsIg,2.0
OZTZgCcxO7fcFkZ3LYDroA,9uHEhLKTVXATCt7JSvUsCg,5.0
sgK8_cpe6FTk2HD0P27K0g,JUlsvVAvZvGHWFfkKm0nlg,4.0
x3qdxwJW2fJ7eV5dQxsRpA,6aoXAXNrL7KrGBVRYBMFWw,5.0
FLIBb1aknOo6YoneepiNmA,WFRro-8uIBpKoJ1VSKrpdw,5.0
AAYvaNRQ0TD_2Lpo-wFOUA,p7UGlPkE3Gagm9Mq7aHfYg,5.0
TAsRhelKZgzW7RdlFQ0hHA,e9J0IWHyYGU-AcCqTQ7lSA,4.0
NsMx7FwsMmylYqHcLWbU3A,qyOUMa4Ol1lFnoZZ8lN_hA,1.0
nlQGyti20c07rpTSYYoNZQ,JOvNunKJlWhwJRwLmUR9ZA,4.0
NUtIAX-ygn474tDg5nmesg,rQW9iupvhk6ScPn2VPNLVQ,5.0
wulZapNwEvd8JA63oxTVKw,PY9GRfzr4nTZeINf346QOw,5.0
QF4-OGwDNLev8qbsNSvoyQ,ScXMp9vL7yjmG__hRK8azw,5.0
B3CjXwnSCrAGOcpD11MtzA,EyBlARgBUFBu6ZYS9wENyg,5.0
dCehRsK_TxjZ3hHfwkVG2A,Z5po0aTuzKKblek5y6Sp8Q,5.0
RKfETgoe0wuZds8EMDBw0Q,dYNeW8ekFKMeEYUBF7r0RA,4.0
WlC6KcnjCK9nWW3kEI2YQw,sLgnx_WFCjEoPsS6NwU70Q,5.0
