user_id,item_id,rating
ADW744TOLMSUU,060637387X,5.0
A2I4PSARAYP270,0385342292,5.0
A28JOG7OXGV0Z6,0765375257,5.0
A1ICUTUQLLUZYR,0140172718,5.0
AX9C10JD538D9,B001NJ5XS6,4.0
A2SI6J30NMN0IL,1976200652,5.0
A2E6GLSK9L7D2P,1490504036,5.0
A1ES254UPMFMPW,B000V1RXQW,5.0
A32C0KE2Y40NIS,0425266060,4.0
AC7UQ3MEYBBM5,1453772642,5.0
A3QXLJEDD1IORG,148267579X,5.0
A21BO8E9T7LYJF,0316211273,1.0
A3J7LAU80P0UQX,0345017293,1.0
A79XIDOVQC2B4,0545221749,5.0
AU8KBM94QUH12,0674073428,3.0
A1LWED8Q1D5DG4,1940534895,5.0
A1I4ZR2K65RM2J,0691119279,4.0
A34L1L8UCZKQ50,0545582881,5.0
A1QE1BG7ISMQX2,1544788452,5.0
AXHRBHFYNT1IV,0061472794,5.0
A3GVZA7UD54KUB,1423815130,5.0
A2588TI0SLQ24M,1477818294,5.0
A1W5U6443BKM84,0825622964,3.0
A3V9ST69UGQCIZ,0486242056,5.0
A3Q1Q9TH8EYFQA,1941539343,3.0
A1OC6E921YF2P7,0545152119,5.0
A3CQ4ODUBRINC7,0312875045,5.0
A1ZOL59JA86C7Y,1943950199,5.0
A1VKJKXNWZW0SV,0061997161,5.0
AJ6SPK7Y38RKW,0694516929,3.0
AQJWOMXJ5TVA,1596682906,5.0
A2PJZSQIZE22FY,B003156C4E,5.0
A2IU4YDVERJ1NH,B002B699WG,5.0
A14Q0ZA8WU43QU,1943048045,4.0
A38EVGGZ6UTJV0,1490502076,2.0
A3LD9VEBG3R2J0,1592986951,4.0
ATANE2SC44592,0062307525,5.0
A6T2H2PGVB8OB,0345546806,4.0
A3KAKFHY9DAC8A,0971338949,5.0
A15P6JXOSIN2TG,0310747678,5.0
A2V7K4ZXI2TYUP,1541262190,5.0
AJWFNHGC761VR,0993919839,5.0
A3OTZ4N0QXQFP0,1149970707,5.0
A2SRSS82I87UP2,0753721333,4.0
A3K74Z3SYP0G4I,1511733101,3.0
APNU9JPQ8PQ7G,0316225908,5.0
A2BVOBWH5P6ZYP,0818908041,4.0
AJ5I39GJSGSZW,1926606841,5.0
ALYZJ7W14YS26,1631061860,5.0
A18XVE2CMW3A5A,1505625165,3.0
APQDI90Z3BQVC,0671876287,3.0
A41IPZAAY8APR,1482785099,1.0
ANKNN75NRI8OA,0486468747,5.0
A3FNZWE4HFGHNI,1537241443,4.0
A3KKFG3TA9IO8X,1523243775,5.0
AOFOHHFY9PN,0738714577,4.0
A24353XS3ETLWU,1549778293,5.0
A3GC99BMD1CE98,0879381949,5.0
A9QY9F2Y7KDFW,0307387992,2.0
APJPKYPWPP8VC,0995556628,5.0
A1JPI8TO2FTU3C,1477594523,1.0
A3362ICXMM3RFJ,0439249546,5.0
A2BZ7NWFY2DCUA,1500837636,5.0
A3CZWVO53MLZI9,0786177446,4.0
A2P9EOQJNE41PX,1626343470,5.0
A1AS30WEI96GV7,088489987X,5.0
A3GWZPKO3ODTIN,0394826817,5.0
A91V7OOBQRFFV,1547047518,5.0
A27V12Z4KORI9V,1401689817,5.0
A18GABODH8SSGU,1594486298,1.0
A3UW4XQPG44U5M,0609601628,1.0
ANA7GEI66HIH0,0061233595,5.0
ABX3GHHTI688E,0768431468,5.0
ACGGHASKRVHB8,1987522079,4.0
AN2IX73S04ACI,1533637946,5.0
A314TR8H74WNSO,1455536253,5.0
A2AZ48R2JG7RV3,0201484048,4.0
A2K1UHO56DTW5J,1503947378,5.0
A2TRX9D6MCOIEY,0345324064,5.0
A2X5S1FM4XE8TO,0062247395,5.0
A2LJE3EW1SF422,0062028529,4.0
ANKOQAGDQ6CLW,1466411562,4.0
A19VDYHEO0RBIT,0553418025,5.0
A186PVGF463D0I,0373243448,4.0
A3M00F5J1FSZNG,1516965434,3.0
A2FYTS5GGML0FA,0739462911,3.0
AQOLDY8QEM5G6,0141353678,5.0
A152BS457PKF7F,1502965143,5.0
A3A9O89ZHA1L83,1250052386,5.0
A3V5I22LYV25KH,0981531687,3.0
A28XED916FEWVY,1510712909,5.0
A2ARKK5RS1UKEA,0140053204,3.0
A2CPB2MQ5XJCWP,0515156078,2.0
A26P7PB1BKX78I,0061147931,5.0
A3NG28INMPLCBL,1482046733,4.0
A1OXRL8DUX0ZIF,1423477758,5.0
A1FVTIVIKFIBAG,1680586912,3.0
APLBRZQ2WJW4O,1423461983,3.0
A3D87IH18A6B92,159232245X,5.0
A38P6JV2L8P8Q6,1468097369,5.0
A5YJARENHX2JO,1118534360,5.0
A1S725FH65TF4T,1536614386,4.0
A2TVDZWGXTDZ5O,0984673032,3.0
A1YISXMQ64KPET,034612557X,5.0
A2DM5PGVSIQABL,0943685397,4.0
A3VM0XN0MGWC0X,1518783872,2.0
A11JMMUU3WH034,0385185065,4.0
A3ILZ50VORJKW0,034940593X,3.0
A25DQBJQHWZSD1,0310240646,5.0
A2FV429TGJTU3S,0884190714,5.0
A39O5N3FTQKBYX,030797586X,4.0
ARE2L71C2ECGP,0425205304,5.0
A3JP64UWEC351C,1482333139,5.0
A2BYPYO39GNMMM,1844159205,4.0
AGZQ0BGCOK6HV,0425257150,5.0
A1LGLN0UNVY2LO,1596360631,4.0
AW3PYC2I07BHI,0007329083,3.0
AY2FXRTYUDY9P,1483990400,5.0
A3K294DBMF5QUT,0062320041,4.0
A2V8HF20GI46WM,0310721636,5.0
A708MRPXR6W4W,0373733747,5.0
A39FXYK7P38P7S,0451401670,5.0
A37MP6Q6NNCFXE,0439868858,5.0
A3ZKPBDNIZFYP,0374280444,2.0
A2YPIPJ2KRM2CS,1259834719,5.0
A3GAJ5M78WFZ78,0606365273,5.0
A3EG908OIHQ5EG,B00RQRX17E,5.0
A2THD26K6YPTKB,0738734829,4.0
A2I7HH4WKRAE4N,1440072035,3.0
A2IT661A9HWC9X,0991566661,5.0
A3HG5L9GXNWOY1,1511406461,5.0
AL2EAARRNM31Z,0060973323,5.0
A1G3F3RYUO8WOE,0027164403,5.0
A1KXBYPE29Z7P5,0440180783,4.0
A1QRM24DIZ1Y6B,1494288311,5.0
AH98GCNJ3JW9Q,1934709646,4.0
A3RFYDNJNZXSDV,0007141343,5.0
A1W1CDVPQBYE4L,1442390840,5.0
A3KWPQ5M1L9I3U,0312278586,5.0
A16F8GBXB9OGQ6,147677210X,5.0
A27IB5IFLUL1US,0190238747,4.0
APU63TQU832SF,148252502X,5.0
A2V581HX7559GC,1601633378,5.0
A3EDL8RFRAZ23J,1616206888,4.0
A2LZ5F9IVQVGTX,1523895594,5.0
A52EA9LHY97DM,0553237217,4.0
AYVSA3PI1358W,0375434321,4.0
A35E30F4M60787,4766112563,5.0
A17LPEE3TW9S56,0967166276,5.0
A24CY3XD78Y3JJ,B001C4VLZQ,5.0
A3MQEV1ZKQ2FD4,1477825762,4.0
A1EXUWA07072W8,1452651906,2.0
A27OCQARPZ5MV8,000726495X,5.0
A1YL7SLMLTRUAY,0960785426,5.0
A1Z2G85ZIR7SAJ,1508763666,5.0
A1EL2XJN09TN5T,0486799875,5.0
A2SX9ZISDOULC8,1927230411,5.0
A38T3ZVYHTU5XC,0030129362,5.0
AG7IBLAHMQFH1,098271713X,4.0
A3BSWFI638TJR5,1511540079,5.0
A8Q3M6FHASIJ7,0822958317,3.0
A1URQP122U2LJ6,1530947251,5.0
A1BHX6GZYHAV9U,1492788678,5.0
A2RA04JGBNEUK6,1494427079,3.0
A3LCCEJUE31TUU,0062333828,1.0
A3K7YM7202SV8M,1477820019,5.0
A23NAYHQ3OZHYL,1469276461,3.0
A1ERYW6PXPMBA3,0316074314,4.0
A1XUEJ1YVGY3EG,0849901081,5.0
A112UAZCZ2IMGB,055277572X,4.0
A152HV6669BVV6,080419257X,5.0
A93SE9YZ0DXPN,0517204770,4.0
A2LJIHAH7SOS84,0743265122,5.0
A1S1JC7LTBZAH2,1578602386,2.0
A2I7TKMNBGM5AG,0882897616,5.0
AYOJ4CX2CZP7Y,0099557266,5.0
A3C460LISLSXJ0,1680582690,4.0
A2IP33O7WBJLU5,1565121465,5.0
A8767JSY1O6KM,B00NQIARQA,4.0
AAPE9NPEZT2ES,0394528247,5.0
A1SCJAO0QKTG8N,1500172596,2.0
AV1UGII8X2WIN,0987320726,5.0
A226W4MTMZ1SX5,0553268929,5.0
A13W3K5P5TRHWN,1514862689,3.0
A3R2WLNF0PEN1V,0819705926,4.0
AJ8NQTWUM8PK4,0425274020,5.0
A2D62UBGU46P9M,1879920034,4.0
A81NMT383ZD5D,0778315835,5.0
A2M5ZYJOPX1SGP,0764137638,5.0
A3ELSNY2IQM5Y6,0615760457,4.0
A12EKOPJ54ONBT,0007466706,5.0
A17GQQNDUBIGL6,0990942104,5.0
A3LFIMNVKO2NO9,0615148247,5.0
AWEW1QCZ3VFR2,079351214X,5.0
A3PW6MNJ1D3AK3,039915986X,4.0
A7LQTXGRMVD6R,0764341472,5.0
A29C9A79DFHF2O,0811870529,5.0
A1MNN9ISK0DJ40,1610392477,5.0
A2GX6I9ECKJA1I,0984881905,2.0
A28ME6692SYEGA,0061226483,1.0
A1SMKG6BE1LYZ9,0758227086,5.0
A3289UT1SSS1J3,0307473740,2.0
AJSHP8E7HKS5S,0451208153,5.0
AIEINRDKE99PT,1433525763,4.0
A3VDJAJXYTI9YU,0805099247,5.0
A1MA6PZCTDGONN,0060855924,3.0
A27IYJV6NZ0SC4,0439554128,4.0
A1YLTHDYJ30ZTF,0553106333,3.0
A3IVANNYWUWEO9,0634077244,5.0
AP2KI5DSDG62K,1250132363,5.0
A135NSTCX38DEI,1939672171,4.0
A3BQBV9K6KHLEQ,0875967531,5.0
A3NZD49SNQCIJX,0007257775,5.0
A16BPY9PF7K6F2,1492133809,5.0
A35OO2ZWN7ICD4,0143109235,5.0
A1JAPP1CXRG57A,0446568813,1.0
A2OGI601OPZ40E,1432710362,5.0
A35OO2ZWN7ICD4,0399171304,3.0
A3KD0URJ9K0AD3,1492233552,1.0
A24NC3WOFW7LHT,1507677073,3.0
ADRVIXF8OBUHA,0997961503,5.0
A24TR3D1S64G81,0849946158,4.0
A35AEP6QUOS7P8,0991324331,5.0
ALYFW2Y4CE39N,0528822551,5.0
A13A417Y0LOXRH,091664216X,4.0
A12HLUVCHU3C7F,1530724678,3.0
A1O00NBC8OZLYV,0545783925,5.0
A34EVLPJA6TYS1,0143104888,5.0
A1ENU1IFN6DVJH,145166642X,4.0
AHSX1LBV4MVSJ,0991593308,5.0
A2XR4C4TOS3XS1,1843914220,5.0
A3ALENYPCJS80,0765351927,5.0
A111ZYF8FJF479,0345533429,5.0
A21MRTUI0CBC37,0440235332,2.0
A1FOWW7DI0HF4C,1720494878,4.0
A1C0VHRCFLSV0I,0615679587,5.0
A38HNT5CUVTPNU,1410493415,5.0
AOXDLSCWFZG1K,0345543246,4.0
AJ88Z1U0SS1IY,080483301X,5.0
A23CQ6WIW30BVS,0062071858,3.0
A343GS9A2PYMCV,1976547784,5.0
A3BOSZB811E6BN,1500611263,3.0
A2AZSGGYTGJ8Q4,1681454378,5.0
A195FZ42D8IPY1,0989176967,5.0
A2UGFEDXFAM5D2,0141039167,5.0
A3LVC20OBKYVN8,1531835805,5.0
A3PNVIEEU97DFY,9491634003,5.0
A1725XZIPRSYBA,1493526545,4.0
AZU9BGEBXA62Z,147824738X,5.0
A2FS1DT7T7ZP8B,0544610946,5.0
A2JL5AL7SWN6TY,1537327836,5.0
A2IRSCIR47LHTE,0857520989,3.0
AO2JT6RUJ6DOQ,0002230860,5.0
A37K4LTF5F8FZ6,0989904466,5.0
AAJRAT7EPT0F5,0061244082,1.0
A2NCYC4W2E1ISR,1479390712,1.0
A1107ISUSI7LZ0,1542370728,5.0
A2Y1IJVDXWMGH0,0764327798,5.0
A2EJY8BHXA84K8,047041801X,3.0
A37P2GASNGE9EY,1503934713,4.0
A2P2HL07X6PJDB,1630221112,5.0
A1P1H4LFTQ4A2K,1442371013,4.0
A33MFQHZ3I8E5M,147500382X,4.0
A1KT1BXUTM1E8,0240815181,5.0
AMQU83B1RTZGX,0593068440,5.0
A3MT311233OHMQ,1250024692,4.0
A32C0KE2Y40NIS,1514863936,5.0
AACC1O0EUAORC,0991189329,3.0
A66KLSJ3IBHOV,0060194480,3.0
A5P9BITI4GJM1,0062228072,5.0
A3Q1E6TBTX2U7O,0345533666,5.0
A1BFTUNWA691KA,0140098224,5.0
A126KNAY4SKHPT,099047982X,5.0
AY7H2RZ10ARCX,1893196542,5.0
A3ND29QG3LZXOZ,1500652423,5.0
A2SKBH8FT23AGS,0140285628,4.0
AFQ2HSDX9XF2V,0758269293,4.0
A1Q39PM8I29SN6,1604187743,5.0
AUNE4ISG6U6YI,1554072115,5.0
A1NS7UUKRZ7CO9,149129325X,4.0
AYGA6O3URSONZ,0241308550,4.0
ADB18TXLRMO89,1598695924,4.0
A2DX3EGTX3OQP,0470091398,5.0
AKSIEIM83P7M8,0316077046,5.0
A2WX8D7YY45O4A,1455589128,2.0
AD8CQSUPJYV1H,0749955686,5.0
AJPAM6HXYXK3Y,0942257839,5.0
A157CKHQDORBGF,1941737056,4.0
A1D2NMC60UTBMJ,0802410227,5.0
A20INYGY045R3X,1572229225,5.0
A1VYI1DE7VOUF0,1939889014,3.0
AO8C0SN26DDRX,0979811090,5.0
A39U0S73UQS68Z,1539056031,5.0
A30P7BQH00DNXT,0394741188,3.0
A26IKWVG4GUFHD,1607055481,5.0
AXWYZ61LUMB9P,1938101030,2.0
A1J1TGQA28S8IF,B00EJQY4BM,3.0
AMDAVHFR3SB7X,1434708411,3.0
A24DLT8TY6MIO6,0545332133,5.0
AF7IKL1FN52K7,1420137735,5.0
A3TERD5OZ5ILW0,1481246763,5.0
A1C7Y31S5QXNTR,0871951657,5.0
AFWTVDQTAU9RL,1596355913,5.0
A3S42FFFACQSCK,1426700733,5.0
A30L4JU32SLWLV,0007548672,2.0
A2EH0HHDQQR6TL,0140049975,5.0
A1V774YKX6X9SG,0984951849,5.0
A1XYFO3CJVOWYI,0316385212,5.0
A1M39YHEU3S5L8,B00V177HXY,5.0
A2YH7WCPPCVKON,0307750922,4.0
AYCVEF1CVTM3A,0739343106,1.0
A1X7HUMHJFXFAB,047048960X,5.0
AQ4U9XB9RLWVG,141046668X,5.0
A1CALKZFD2BW2D,039306512X,5.0
A36477OUEXKYTI,1414353081,5.0
A3HGPUYPDEN6Z,0312853238,5.0
A3KBNH90YT78KE,0810991055,5.0
A25YIH4CZSRI0V,0486796647,4.0
AZRQYNVV03UJG,1482339129,5.0
AQZPLJASB64TQ,0375713875,4.0
AEB0VGM8DYQI0,1541325494,5.0
A1UIF9ZHCJ1WBJ,1942085087,5.0
AF6MGFMV7P5OJ,0306453266,5.0
A3621W6NFSVW45,0998299707,3.0
A2YFS62FBCVHXN,0307405087,5.0
A3FHSO1SKHU378,0470503602,5.0
A10ARMHO1Y8P0I,019921543X,4.0
A2O6W2S3IKYDPE,1250116163,4.0
A1R5AER499WTWT,0606011463,5.0
A1FV341VLQAGK4,1936891034,5.0
A3QKTMXI29KEUV,0692793410,3.0
A1LG8Y90ABU5A9,0446580856,4.0
A1126T0O5DFVC4,0486424316,5.0
A3ASGYWB5LOT4K,1484123786,5.0
A215FL4CSZAUZJ,037386082X,5.0
A10QCB3VF6C3HJ,0446519413,4.0
A2JA1WEL76KQ3A,1786811138,5.0
A2DL5ERX05LVGR,080101879X,5.0
A8AJ58Z9P8SIQ,0804177996,4.0
AWPD9ZJN5VYIS,0446573655,5.0
A2IDO0PKAGLO7R,0978620054,5.0
A9RUU8JSKU7G1,0983920877,4.0
AK9H9TFXNWQCM,0439023521,5.0
A2G7DUM9HVJAHB,0762433248,5.0
A3BNYSV5HC2HM5,0007447868,4.0
A1XVNYEDAA36AK,1450738451,4.0
A315MEF4JY0F3T,0849947367,5.0
A2F34LLZNDWOEX,0142429066,4.0
A3BOHXYG781WX,1495179400,5.0
A1FCBMIIXBNDL2,0615437850,4.0
A2Z9LL909VOH96,1603425616,5.0
A1DGUQ9P56XPMI,1942295391,5.0
A3O7NCQSMODGFE,0002247399,4.0
A1638EC86FJNOF,1482025272,5.0
A1GZ96QV62C7AO,031629506X,4.0
A2T1Y0TP6FS244,0140040072,5.0
AUWQZZYOKB0PH,1925047733,4.0
AI0B3BBIMLMZT,1477822593,3.0
A32OWLF9UVWXXO,0062105450,5.0
A19GP20DYUOKVW,1484081501,2.0
A38Z6KIPOV3LKY,1440336741,5.0
A2NBLS8C9UFUEL,1628455004,4.0
A2RKXJ9QPOTBZP,0553459791,5.0
AW4RJHOFZMFAT,0399164154,5.0
A3P0QUB9J6O7XA,0606385029,5.0
A3E1B07QFO841T,0495501476,5.0
A1KA46X455HGOG,0195037979,3.0
A2G29DQ3YWQ1VB,0062223771,5.0
ADYVZL4Y17YLQ,0553083007,5.0
AWQZOIH2AEWPK,1463663102,5.0
A1FY4ZCLYZBLQ5,0152003541,5.0
A111B6EG22YGQ5,1400318033,5.0
A1Y43OHVWFAS2F,194389325X,5.0
A33ELQPEKLDMXT,0141192496,5.0
A2JFFTM1CHM5R3,0531252361,5.0
AEEBFCRMK9DVX,1442362855,5.0
A3IFBXQ7Y8A9R,1941363164,5.0
AGQJ0CJOADNXO,0983876940,5.0
A374N6FTIT1A7N,1599503018,4.0
AGLMU7C9QTRL,B00ISCBVZK,4.0
ACJ6KH6Y74L9O,0312349106,5.0
A3D40KATX89UZ9,0544920953,4.0
A144VH7SN31A28,0758208162,5.0
AE6NS315DVHWY,1477826580,5.0
A3N1YZ1U0TPUW6,0471683825,4.0
A11ZZ9VN5JKNDY,0829413669,5.0
ATFCUTC5EGXOB,0060392452,5.0
A3EMBJ2QPWMXXY,1477830138,4.0
A1CHM200OEN65X,0307394980,4.0
A4Z46JMF1G6IX,1589474805,5.0
A2OLRRGG8FIX5R,1503948706,5.0
AD5UCB1CDOQ1E,1411403851,5.0
AFKRB4O0NK7QX,037601444X,5.0
AJH6TWZEH03SJ,099091240X,4.0
A23PJUGF3CWX95,0743579666,5.0
A2EQT2RVCFJMJP,0743246209,5.0
A3Q4A2SW1VVPZJ,0844614912,5.0
A1JMW7Y4YYOTBB,0140116508,4.0
A3PXL0SVM095C3,0140559965,5.0
A15VMB8JA7WD68,1444779761,2.0
A2XWNFCQ9U8N3S,1502363682,4.0
AFZCISMNTCTJ4,0345807294,1.0
AYT328UOBDNME,0002242052,5.0
A375MB2X32WP77,1491513632,4.0
A35PLM0LLD0XM9,0375413901,3.0
A1VEWSBOFQWNMJ,0399562451,5.0
A8YYMBXZN2SEZ,1401243126,4.0
A14JBDSWKPKTZA,1848190328,5.0
A9WHM5ME9YLZH,1983868620,5.0
ARFSTHG79A3SL,0790746700,5.0
A34KT6Q7KMXX24,148002211X,5.0
A2UBZG58THY28E,1545139695,5.0
A379JFW9K3EMC6,0062073184,5.0
A3EELCGBKBQB5Q,1440244308,5.0
A2OJW07GQRNJUT,0691028370,5.0
A3T3WY1T065IZW,1495204499,5.0
A377RN8AAYN3UL,1480584932,5.0
A1E02OCOI9GC7,0800731697,5.0
AESIFNRF0XEG,1517444632,4.0
A8WT0RS6DEH72,0939460491,1.0
A2DODWGA5PVBH7,0991895835,5.0
AUCSQX1WYZYUT,0373004087,5.0
A2NV8ECUE5QPAW,1942266391,4.0
A2CFNZACS7O8XK,080073369X,5.0
A3T9GVHNZM8TXN,0672522799,5.0
A10RWKCAFJE6NP,B004N58TYW,5.0
A3VZ7PDZP6YDC4,0980245575,5.0
A1QN7DZYMDVRR3,0340825588,4.0
AWJDRX0R50RXP,1611099544,4.0
A155IW5R34ZPO6,0325009562,5.0
A1HMSD9I03MPOJ,1442349042,5.0
A89U8OPY8KY75,1619351706,5.0
A27WGWACHNQUR4,1426311044,5.0
ARKMO0OABCW9I,1940673763,4.0
AC1IN8PN2MWV7,1300533471,3.0
A14UFCJXDCRE8X,1929266278,5.0
ARN14YLM60XPE,1441485074,4.0
A3CMXPG0TKSE7J,1621052192,5.0
AU54DC6T57YRB,0442240384,4.0
A1XRBYNG05R3E2,0060001941,5.0
A3716AMURSMJ4V,0323358519,5.0
A2H12E1917DI71,0399170871,2.0
A1HPR8413JCO5T,1250158060,5.0
A7UREDAB45NFD,B00ORLRCF4,4.0
A2V8FOPHQN0L3Z,1230380736,4.0
AGKQF535H0NGP,0995195552,5.0
A2UWCULHTOI69B,0224074865,4.0
A3R6O8AMYFMIX5,0553455982,4.0
A2J5PXVGUS04TN,1912175150,3.0
ANRA63130Z5LF,0373036280,3.0
A1577A5SXWQKXJ,0142800147,5.0
A1PS05Y4D8IRNW,1941695272,5.0
ALE0XUHPB1I7O,0895863758,5.0
A2BHY243Q9ZN2L,1891944320,5.0
A1TAKI35WZDADK,0061536105,3.0
A16O1PQJX3FIXD,1542448271,5.0
AHPBS2J6I8RD9,0439368634,5.0
A38VBRMIA7S70T,0770436315,4.0
AA5MNJN2QIM7X,0062402323,5.0
A3L0SY2AB4UKCO,1941208371,4.0
A5XULDKMLM9EZ,0989776034,4.0
